id,tweet,emotion,intensity,cleaned_tweet,tokens,y_train_encoded
21778,Mom you remember when Narley died? You cried like a baby! #bully,fear,0.458,mom remember narley die cry like baby bully,"['mom', 'remember', 'narley', 'die', 'cry', 'like', 'baby', 'bully']",1
20017,Wah just woke up frm a fucking nightmare,fear,0.898,wah wake frm fucking nightmare,"['wah', 'wake', 'frm', 'fucking', 'nightmare']",1
41258,"@localblactivist I'm always a little bit weary of speaking up because 1. I don't want to hijack the convo - as an LGBT person, I've seen",sadness,0.438,im always little bit weary speak dont want hijack convo lgbt person ive see,"['im', 'always', 'little', 'bit', 'weary', 'speak', 'dont', 'want', 'hijack', 'convo', 'lgbt', 'person', 'ive', 'see']",3
21292,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media #fear,fear,0.729,go local news immediately designatedsurvivor turn smooth transition chaos rag fire medium fear,"['go', 'local', 'news', 'immediately', 'designatedsurvivor', 'turn', 'smooth', 'transition', 'chaos', 'rag', 'fire', 'medium', 'fear']",1
10005,My blood is boiling,anger,0.875,blood boil,"['blood', 'boil']",0
21644,#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the ,fear,0.438,ahs every minute ive say nope nope id go move gtfo thank,"['ahs', 'every', 'minute', 'ive', 'say', 'nope', 'nope', 'id', 'go', 'move', 'gtfo', 'thank']",1
30002,Been waiting all week for this game â¤ï¸â¤ï¸â¤ï¸ #cheer #friday â¤ï¸,joy,0.94,wait week game cheer friday,"['wait', 'week', 'game', 'cheer', 'friday']",2
30331,Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN,joy,0.542,catering channel height technics hearty enjoyment symptomatize vrlfeyrn,"['catering', 'channel', 'height', 'technics', 'hearty', 'enjoyment', 'symptomatize', 'vrlfeyrn']",2
31109,"@Za_buhmaid Happy birthday sweety .. sweet 21 hun hope u have a wonderful day and a wondrful joyful year better than the last one, Luv U â™¥",joy,0.729,happy birthday sweety sweet hun hope u wonderful day wondrful joyful year well last one luv u,"['happy', 'birthday', 'sweety', 'sweet', 'hun', 'hope', 'u', 'wonderful', 'day', 'wondrful', 'joyful', 'year', 'well', 'last', 'one', 'luv', 'u']",2
31141,"Pakis are applauding Sharif's speech,i wonder how many really understood what he said!!!!\nThey are very much excited and happy",joy,0.481,pakis applaud sharifs speechi wonder many really understood saidnthey much excite happy,"['pakis', 'applaud', 'sharifs', 'speechi', 'wonder', 'many', 'really', 'understood', 'saidnthey', 'much', 'excite', 'happy']",2
11120,@daynutrition @sliqnicq @nytimes I don't listen to White Trash talk about blacks. It's insult. Talk about your race living in trailers,anger,0.625,dont listen white trash talk black insult talk race living trailer,"['dont', 'listen', 'white', 'trash', 'talk', 'black', 'insult', 'talk', 'race', 'living', 'trailer']",0
20443,@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful,fear,0.542,shew awful,"['shew', 'awful']",1
40905,@InLuvWithAGhost I'm frowning at you intensely until you watch plastic memories.,sadness,0.438,im frowning intensely watch plastic memory,"['im', 'frowning', 'intensely', 'watch', 'plastic', 'memory']",3
22088,I'm a walking ball of stress and anxiety lol,fear,0.833,im walk ball stress anxiety lol,"['im', 'walk', 'ball', 'stress', 'anxiety', 'lol']",1
20446,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror,fear,0.542,new play tonight pretty much blind run play game maybe get level rage horror,"['new', 'play', 'tonight', 'pretty', 'much', 'blind', 'run', 'play', 'game', 'maybe', 'get', 'level', 'rage', 'horror']",1
40471,"LORD MAKE ME AN INSTRUMENT OF YOUR PEACE â€” Where there's hate, let me sow love â€” Where there's injury, pardon â€” Where there's despair, hope",sadness,0.427,lord make instrument peace theres hate let sow love theres injury pardon theres despair hope,"['lord', 'make', 'instrument', 'peace', 'theres', 'hate', 'let', 'sow', 'love', 'theres', 'injury', 'pardon', 'theres', 'despair', 'hope']",3
31086,@partydelightsUK it's 5679787. Cannot DM you as we don't follow each other. Not such a  #party #fail #letdown,joy,0.076,dm dont follow party fail letdown,"['dm', 'dont', 'follow', 'party', 'fail', 'letdown']",2
30591,@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.,joy,0.36,didnt many chance show look lively good shot tip bar end,"['didnt', 'many', 'chance', 'show', 'look', 'lively', 'good', 'shot', 'tip', 'bar', 'end']",2
21164,@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? #shocking,fear,0.52,android app design buggy work sporadically fire tv box shock,"['android', 'app', 'design', 'buggy', 'work', 'sporadically', 'fire', 'tv', 'box', 'shock']",1
20371,Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.,fear,0.583,looks like india finally take pakistan n terrorism taskuriattacks,"['looks', 'like', 'india', 'finally', 'take', 'pakistan', 'n', 'terrorism', 'taskuriattacks']",1
40076,@6itmap I can't help but feel melancholic!,sadness,0.75,cant help feel melancholic,"['cant', 'help', 'feel', 'melancholic']",3
40656,Band members wanted. Contact me #NewcastleGateshead #Sunderland #musicians #musicbusiness #musicislife #music #musically #band #blues #folk,sadness,0.299,band member want contact newcastlegateshead sunderland musicians musicbusiness musicislife music musically band blue folk,"['band', 'member', 'want', 'contact', 'newcastlegateshead', 'sunderland', 'musicians', 'musicbusiness', 'musicislife', 'music', 'musically', 'band', 'blue', 'folk']",3
41386,"@AFCGraMaChroi oh, sorry if I've discouraged you ðŸ˜‚",sadness,0.396,oh sorry ive discourage,"['oh', 'sorry', 'ive', 'discourage']",3
11052,"This may offend some, but I say u never trust a cop ðŸš“ of any color, but especially not a white 1(the evidence is clear)! The klan has awoke",anger,0.604,may offend say u never trust cop color especially white evidence clear klan awake,"['may', 'offend', 'say', 'u', 'never', 'trust', 'cop', 'color', 'especially', 'white', 'evidence', 'clear', 'klan', 'awake']",0
10781,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,anger,0.271,colors leaf change heatwaves la still rag lattes make batch visit pumpkin patch fallsongs,"['colors', 'leaf', 'change', 'heatwaves', 'la', 'still', 'rag', 'lattes', 'make', 'batch', 'visit', 'pumpkin', 'patch', 'fallsongs']",0
20922,"@falklands_utd @mauriciomacri \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote.",fear,0.312,nbecause distrust life argentina lot heart president worth every vote,"['nbecause', 'distrust', 'life', 'argentina', 'lot', 'heart', 'president', 'worth', 'every', 'vote']",1
21722,"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't #awful",fear,0.528,want green potatoes bottle tag still plus soak wet item deliver im win todaysadly didnt awful,"['want', 'green', 'potatoes', 'bottle', 'tag', 'still', 'plus', 'soak', 'wet', 'item', 'deliver', 'im', 'win', 'todaysadly', 'didnt', 'awful']",1
11599,"Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n #haikuchallenge  #poetry",anger,0.5,dont offendednim something thatngives life hurtsnn haikuchallenge poetry,"['dont', 'offendednim', 'something', 'thatngives', 'life', 'hurtsnn', 'haikuchallenge', 'poetry']",0
40274,"@groovydadad @MHChat ðŸ™‚ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat",sadness,0.583,ty often conflate two depression sadness different q remind mhchat,"['ty', 'often', 'conflate', 'two', 'depression', 'sadness', 'different', 'q', 'remind', 'mhchat']",3
41156,"hmm somehow twitter feels really depressing, more like negative today...I think I missed something ðŸ˜•",sadness,0.75,hmm somehow twitter feel really depress like negative todayi think miss something,"['hmm', 'somehow', 'twitter', 'feel', 'really', 'depress', 'like', 'negative', 'todayi', 'think', 'miss', 'something']",3
41141,@faye_catherine happy anger sad melancholy confusion #woodspurge,sadness,0.729,happy anger sad melancholy confusion woodspurge,"['happy', 'anger', 'sad', 'melancholy', 'confusion', 'woodspurge']",3
21363,When you just want all the attention #cantsleep ,fear,0.5,want attention cantsleep,"['want', 'attention', 'cantsleep']",1
21059,I was having a good dream.. and then my alarm went off,fear,0.229,good dream alarm go,"['good', 'dream', 'alarm', 'go']",1
30935,#blackish always has me #rollin ,joy,0.625,blackish always rollin,"['blackish', 'always', 'rollin']",2
20238,wow if i need to start over on SIF im prob gonna just die,fear,0.667,wow need start sif im prob gon na die,"['wow', 'need', 'start', 'sif', 'im', 'prob', 'gon', 'na', 'die']",1
20860,"@DSDambuster just finally started #homefronttherevolution, what did you all do the story and gameplay???  #wasteofmoney",fear,0.354,finally start homefronttherevolution story gameplay wasteofmoney,"['finally', 'start', 'homefronttherevolution', 'story', 'gameplay', 'wasteofmoney']",1
40338,That AK47 leave your spine with a frown,sadness,0.521,ak leave spine frown,"['ak', 'leave', 'spine', 'frown']",3
20201,still shaking though ðŸ™ƒ,fear,0.688,still shake though,"['still', 'shake', 'though']",1
11611,"@TheJuanWilliams Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?",anger,0.729,indignation outrage unarmed deaf white man shoot kill black officer clt nc,"['indignation', 'outrage', 'unarmed', 'deaf', 'white', 'man', 'shoot', 'kill', 'black', 'officer', 'clt', 'nc']",0
30367,"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",joy,0.52,fancy never put also vote jaunty angle one judge,"['fancy', 'never', 'put', 'also', 'vote', 'jaunty', 'angle', 'one', 'judge']",2
21740,@FaithHill I remember it well #happy #afraid #Positive,fear,0.167,remember well happy afraid positive,"['remember', 'well', 'happy', 'afraid', 'positive']",1
30647,@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees,joy,0.32,luckybad pitcherswhateverelkracken legit future gottawearshades letsgoyankees,"['luckybad', 'pitcherswhateverelkracken', 'legit', 'future', 'gottawearshades', 'letsgoyankees']",2
41038,"Happy Birthday, LOST! / #lost #dharmainitiative #12years #22september2004 #oceanic815",sadness,0.271,happy birthday lost lose dharmainitiative year september oceanic,"['happy', 'birthday', 'lost', 'lose', 'dharmainitiative', 'year', 'september', 'oceanic']",3
10282,and apparently he's supposed to have a Scottish accent??? I'm #offended,anger,0.562,apparently suppose scottish accent im offend,"['apparently', 'suppose', 'scottish', 'accent', 'im', 'offend']",0
21405,Multitasking .... I may have to induce these seeds of mine to sleep. #restless,fear,0.521,multitasking may induce seed mine sleep restless,"['multitasking', 'may', 'induce', 'seed', 'mine', 'sleep', 'restless']",1
10932,@DJ_JeanFranko growl!!!,anger,0.5,growl,['growl'],0
20381,When you arrive at the office the day before your first ever festival and the Internet is down ,fear,0.583,arrive office day first ever festival internet,"['arrive', 'office', 'day', 'first', 'ever', 'festival', 'internet']",1
21483,@Darren32895836 @FatimaFatwa it would be a great opportunity to settle the globe down.. #fear does wonders..,fear,0.5,would great opportunity settle globe fear wonder,"['would', 'great', 'opportunity', 'settle', 'globe', 'fear', 'wonder']",1
21808,Loving @challengesophie @TEDx talk #challenge  #map #inspiration #stayunstoppable,fear,0.25,loving talk challenge map inspiration stayunstoppable,"['loving', 'talk', 'challenge', 'map', 'inspiration', 'stayunstoppable']",1
41265,People are trying too hard to hate on Cam Newton without understanding his position ,sadness,0.354,people try hard hate cam newton without understand position,"['people', 'try', 'hard', 'hate', 'cam', 'newton', 'without', 'understand', 'position']",3
21457,"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfulness #success",fear,0.375,worryingworriednpeter nthrow worry care faith leadership mindfulness success,"['worryingworriednpeter', 'nthrow', 'worry', 'care', 'faith', 'leadership', 'mindfulness', 'success']",1
21694,Bring on my interview at hospital tho ðŸ™ˆðŸ™ˆ ,fear,0.481,bring interview hospital tho,"['bring', 'interview', 'hospital', 'tho']",1
40774,Never a dull moment when talking to Nell ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‹,sadness,0.146,never dull moment talk nell,"['never', 'dull', 'moment', 'talk', 'nell']",3
22075,The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety,fear,0.479,cure anxiety intimate relationship christ john anxiety,"['cure', 'anxiety', 'intimate', 'relationship', 'christ', 'john', 'anxiety']",1
10085,@ManUtd you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing #fuming #noloyalty #joke #notimpressed,anger,0.873,year irrelevant absolute joke manutd ticket fume noloyalty joke notimpressed,"['year', 'irrelevant', 'absolute', 'joke', 'manutd', 'ticket', 'fume', 'noloyalty', 'joke', 'notimpressed']",0
